Preface,Preface,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-03-06.2350/
Electric Potential,7.3 Calculations of Electric Potential,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3314/
Electric Potential,7.4 Determining Field from Potential,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3424/
Electric Potential,7.5 Equipotential Surfaces and Conductors,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3619/
Electric Potential,7.6 Applications of Electrostatics,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3809/
Capacitance,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3918/
Capacitance,8.1 Capacitors and Capacitance,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4037/
Capacitance,8.2 Capacitors in Series and in Parallel,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4154/
Capacitance,8.3 Energy Stored in a Capacitor,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4255/
Capacitance,8.4 Capacitor with a Dielectric,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4356/
Capacitance,8.5 Molecular Model of a Dielectric,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4502/
Current and Resistance,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4624/
Current and Resistance,9.1 Electrical Current,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4721/
Current and Resistance,9.2 Model of Conduction in Metals,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4806/
Current and Resistance,9.3 Resistivity and Resistance,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4912/
Current and Resistance,9.4 Ohm's Law,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5036/
Current and Resistance,9.5 Electrical Energy and Power,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5127/
Current and Resistance,9.6 Superconductors,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5220/
Direct-Current Circuits,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5400/
Direct-Current Circuits,10.1 Electromotive Force,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5658/
Direct-Current Circuits,10.2 Resistors in Series and Parallel,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5909/
Direct-Current Circuits,10.3 Kirchhoff's Rules,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0231/
Direct-Current Circuits,10.4 Electrical Measuring Instruments,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0333/
Direct-Current Circuits,10.5 RC Circuits,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0425/
Direct-Current Circuits,10.6 Household Wiring and Electrical Safety,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0631/
Magnetic Forces and Fields,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0748/
Magnetic Forces and Fields,11.1 Magnetism and Its Historical Discoveries,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0856/
Magnetic Forces and Fields,11.2 Magnetic Fields and Lines,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1026/
Magnetic Forces and Fields,11.3 Motion of a Charged Particle in a Magnetic Field,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1208/
Magnetic Forces and Fields,11.4 Magnetic Force on a Current-Carrying Conductor,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1315/
Magnetic Forces and Fields,11.5 Force and Torque on a Current Loop,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1408/
Magnetic Forces and Fields,11.6 The Hall Effect,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1458/
Magnetic Forces and Fields,11.7 Applications of Magnetic Forces and Fields,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1602/
Sources of Magnetic Fields,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1734/
Sources of Magnetic Fields,12.1 The Biot-Savart Law,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1854/
Sources of Magnetic Fields,12.2 Magnetic Field Due to a Thin Straight Wire,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1952/
Sources of Magnetic Fields,12.3 Magnetic Force between Two Parallel Currents,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2057/
Sources of Magnetic Fields,12.4 Magnetic Field of a Current Loop,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2200/
Sources of Magnetic Fields,12.5 Ampère’s Law,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2312/
Sources of Magnetic Fields,12.6 Solenoids and Toroids,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2428/
Sources of Magnetic Fields,12.7 Magnetism in Matter,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2549/
Electromagnetic Induction,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2650/
Electromagnetic Induction,13.1 Faraday’s Law,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3722/
Electromagnetic Induction,13.2 Lenz's Law,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3637/
Electromagnetic Induction,13.3 Motional Emf,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3917/
Electromagnetic Induction,13.4 Induced Electric Fields,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4012/
Electromagnetic Induction,13.5 Eddy Currents,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4146/
Electromagnetic Induction,13.6 Electric Generators and Back Emf,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4354/
Electromagnetic Induction,13.7 Applications of Electromagnetic Induction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4520/
Inductance,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4649/
Inductance,14.1 Mutual Inductance,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4746/
Inductance,14.2 Self-Inductance and Inductors,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4856/
Inductance,14.3 Energy in a Magnetic Field,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4945/
Inductance,14.4 RL Circuits,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5052/
Inductance,14.5 Oscillations in an LC Circuit,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5139/
Inductance,14.6 RLC Series Circuits,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5235/
Alternating-Current Circuits,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5324/
Alternating-Current Circuits,15.1 AC Sources,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5506/
Alternating-Current Circuits,15.2 Simple AC Circuits,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5620/
Alternating-Current Circuits,15.3 RLC Series Circuits with AC,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5733/
Alternating-Current Circuits,15.4 Power in an AC Circuit,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5829/
Alternating-Current Circuits,15.5 Resonance in an AC Circuit,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0032/
Alternating-Current Circuits,15.6 Transformers,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0133/
Electromagnetic Waves,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0228/
Electromagnetic Waves,16.1 Maxwell’s Equations and Electromagnetic Waves,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0323/
Electromagnetic Waves,16.2 Plane Electromagnetic Waves,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0516/
Electromagnetic Waves,16.3 Energy Carried by Electromagnetic Waves,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0919/
Electromagnetic Waves,16.4 Momentum and Radiation Pressure,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1028/
Electromagnetic Waves,16.5 The Electromagnetic Spectrum,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1137/
The Nature of Light,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2151/
The Nature of Light,1.1 The Propagation of Light,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3205/
The Nature of Light,1.2 The Law of Reflection,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3632/
The Nature of Light,1.3 Refraction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3730/
The Nature of Light,1.4 Total Internal Reflection,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3846/
The Nature of Light,1.5 Dispersion,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3956/
The Nature of Light,1.6 Huygens’s Principle,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4107/
The Nature of Light,1.7 Polarization,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4239/
Geometric Optics and Image Formation,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4351/
Geometric Optics and Image Formation,2.1 Images Formed by Plane Mirrors,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4452/
Geometric Optics and Image Formation,2.2 Spherical Mirrors,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4551/
Geometric Optics and Image Formation,2.3 Images Formed by Refraction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4710/
Geometric Optics and Image Formation,2.4 Thin Lenses,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4811/
Geometric Optics and Image Formation,2.5 The Eye,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5027/
Geometric Optics and Image Formation,2.6 The Camera,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5124/
Geometric Optics and Image Formation,2.7 The Simple Magnifier,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5228/
Geometric Optics and Image Formation,2.8 Microscopes and Telescopes,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5403/
Interference,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5625/
Interference,3.1 Young's Double-Slit Interference,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5945/
Interference,3.2 Mathematics of Interference,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0053/
Interference,3.3 Multiple-Slit Interference,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0214/
Interference,3.4 Interference in Thin Films,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0310/
Interference,3.5 The Michelson Interferometer,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0444/
Diffraction,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0610/
Diffraction,4.1 Single-Slit Diffraction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1149/
Diffraction,4.2 Intensity in Single-Slit Diffraction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2320/
Diffraction,4.3 Double-Slit Diffraction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2415/
Diffraction,4.4 Diffraction Gratings,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2524/
Diffraction,4.5 Circular Apertures and Resolution,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2628/
Diffraction,4.6 X-Ray Diffraction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2725/
Diffraction,4.7 Holography,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2837/
Relativity,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3052/
Relativity,5.1 Invariance of Physical Laws,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3157/
Relativity,5.2 Relativity of Simultaneity,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3244/
Relativity,5.3 Time Dilation,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3333/
Relativity,5.4 Length Contraction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3427/
Relativity,5.5 The Lorentz Transformation,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3524/
Relativity,5.6 Relativistic Velocity Transformation,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3654/
Relativity,5.7 Doppler Effect for Light,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3743/
Relativity,5.8 Relativistic Momentum,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3821/
Relativity,5.9 Relativistic Energy,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3914/
Photons and Matter Waves,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4109/
Photons and Matter Waves,6.1 Blackbody Radiation,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4224/
Photons and Matter Waves,6.2 Photoelectric Effect,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4325/
Photons and Matter Waves,6.3 The Compton Effect,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4416/
Photons and Matter Waves,6.4 Bohr’s Model of the Hydrogen Atom,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4530/
Photons and Matter Waves,6.5 De Broglie’s Matter Waves,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4621/
Photons and Matter Waves,6.6 Wave-Particle Duality,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4716/
Quantum Mechanics,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4815/
Quantum Mechanics,7.1 Wave Functions,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.4954/
Quantum Mechanics,7.2 The Heisenberg Uncertainty Principle,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5109/
Quantum Mechanics,7.3 The Schrödinger Equation,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5147/
Quantum Mechanics,7.4 The Quantum Particle in a Box,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5337/
Quantum Mechanics,7.5 The Quantum Harmonic Oscillator,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5435/
Quantum Mechanics,7.6 The Quantum Tunneling of Particles through Potential Barriers,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5543/
Atomic Structure,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5652/
Atomic Structure,8.1 The Hydrogen Atom,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5754/
Atomic Structure,8.2 Orbital Magnetic Dipole Moment of the Electron,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.5911/
Atomic Structure,8.3 Electron Spin,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0020/
Atomic Structure,8.4 The Exclusion Principle and the Periodic Table,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0313/
Atomic Structure,8.5 Atomic Spectra and X-rays,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0428/
Atomic Structure,8.6 Lasers,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0545/
Condensed Matter Physics,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0646/
Condensed Matter Physics,9.1 Types of Molecular Bonds,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0803/
Condensed Matter Physics,9.2 Molecular Spectra,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.0908/
Condensed Matter Physics,9.3 Bonding in Crystalline Solids,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1008/
Condensed Matter Physics,9.4 Free Electron Model of Metals,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1052/
Condensed Matter Physics,9.5 Band Theory of Solids,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1227/
Condensed Matter Physics,9.6 Semiconductors and Doping,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1300/
Condensed Matter Physics,9.7 Semiconductor Devices,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1403/
Condensed Matter Physics,9.8 Superconductivity,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.1534/
Nuclear Physics,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/copy_of_Module.2017-02-17.1636/
Nuclear Physics,10.1 Properties of Nuclei,https://legacy.cnx.org/GroupWorkspaces/wg3884/copy_of_Module.2017-02-17.1741/
Nuclear Physics,10.2 Nuclear Binding Energy,https://legacy.cnx.org/GroupWorkspaces/wg3884/copy_of_Module.2017-02-17.1825/
Nuclear Physics,10.3 Radioactive Decay,https://legacy.cnx.org/GroupWorkspaces/wg3884/copy_of_Module.2017-02-17.1859/
Nuclear Physics,10.4 Nuclear Reactions,https://legacy.cnx.org/GroupWorkspaces/wg3884/copy_of_Module.2017-02-17.1957/
Nuclear Physics,10.5 Fission,https://legacy.cnx.org/GroupWorkspaces/wg3884/copy_of_Module.2017-02-17.2124/
Nuclear Physics,10.6 Nuclear Fusion,https://legacy.cnx.org/GroupWorkspaces/wg3884/copy_of_Module.2017-02-17.2219/
Nuclear Physics,10.7 Medical Applications and Biological Effects of Nuclear Radiation,https://legacy.cnx.org/GroupWorkspaces/wg3884/copy_of_Module.2017-02-17.2342/
Particle Physics and Cosmology,Chapter introduction,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2441/
Particle Physics and Cosmology,11.1 Introduction to Particle Physics,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2557/
Particle Physics and Cosmology,11.2 Particle Conservation Laws,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2644/
Particle Physics and Cosmology,11.3 Quarks,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2734/
Particle Physics and Cosmology,11.4 Particle Accelerators and Detectors,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.2907/
Particle Physics and Cosmology,11.5 The Standard Model,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3014/
Particle Physics and Cosmology,11.6 The Big Bang,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3110/
Particle Physics and Cosmology,11.7 Evolution of the Early Universe,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-02-17.3203/
Appendices,Appendix A: Units,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-03-06.2619/
Appendices,Appendix B: Conversion Factors,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-03-06.2747/
Appendices,Appendix C: Fundamental Constants,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-03-06.2923/
Appendices,Appendix D: Astronomical Data,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-03-06.3108/
Appendices,Appendix E: Mathematical Formulas,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-03-06.3246/
Appendices,Appendix F: Chemistry,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-03-06.3544/
Appendices,Appendix G: The Greek Alphabet,https://legacy.cnx.org/GroupWorkspaces/wg3884/Module.2017-03-06.3646/
